Unnamed: 0,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
18533,Google Play,7df4779f-a857-4fe9-aeb2-cf827bb85286,Rathod Vijay,,Thank you duo,5,0,3/11/2023 6:52,,,,en,us
18534,Google Play,6bbe2e34-eb19-4289-97eb-ae5f6ae737b6,Eric Rotariu,,Good language App. i can't find any better ones,5,0,3/11/2023 6:49,,,5.127.4,en,us
18535,Google Play,42f3f696-fab3-43ff-82e1-e0fae46f63fd,Zaid idrisi,,good,5,0,3/11/2023 6:48,,,5.127.4,en,us
18536,Google Play,0060f463-dce6-437f-a1b9-d77b8a36dd28,Sylver Mungufeni,,I was looking for an app that can teach me French but I have finally got the right one and it's far better than the others if not the best so far.Thanks for this amazing app.,5,0,3/11/2023 6:47,,,5.127.4,en,us
18537,Google Play,2730a13c-58af-459d-9034-1005dc87d878,sk shakil ahmed,,best,5,0,3/11/2023 6:46,,,5.127.4,en,us
18538,Google Play,db21fe30-0f6f-4663-a66a-94feb0c8541c,Darren Heron,,really good.however my mum is full Hungarian and not everything is completely acurate,4,0,3/11/2023 6:45,,,5.126.2,en,us
18539,Google Play,23f6e0d6-4815-4934-96f0-f954a17cd110,Umma Habiba,,This apps really very helpful.,5,0,3/11/2023 6:44,,,5.65.12,en,us
18540,Google Play,2ee21991-f3f4-4f9e-8d0d-58191a77df9e,Owuor abednego,,Am so excited with the app.... It's making my learning so easy,5,0,3/11/2023 6:43,,,5.127.4,en,us
18541,Google Play,1ef66c2f-f40a-40c1-982a-50bd7f96991f,ehab abd elsalam elenanie,,because I learn a lot of words in France and I'm so happy for it,5,0,3/11/2023 6:42,,,5.115.4,en,us
18542,Google Play,85eb30df-0011-438d-83e2-691251118362,Tricia Barr,,Quick and easy way of learning a language,5,0,3/11/2023 6:41,,,5.127.4,en,us
18543,Google Play,fd413b95-6dae-4bb7-8665-a2fe6a23ec03,Sifa Wambui,,it's wonderful 👏,5,0,3/11/2023 6:41,,,5.127.4,en,us
18544,Google Play,ff4655af-6b92-4029-8ff8-cde60b1ecf01,Ansari Safeena,,Good,5,0,3/11/2023 6:39,,,5.94.2,en,us
18545,Google Play,b0a11b9f-4b19-404e-9c4e-bedf6af182d5,کاوه,,عالی,5,0,3/11/2023 6:37,,,5.126.2,en,us
18546,Google Play,f4777406-78dc-4758-9442-d26c84a867bd,Ankush Sahu,,Good,3,0,3/11/2023 6:36,,,5.121.4,en,us
18547,Google Play,393cfb53-03c0-4ee0-84eb-955097564239,tanu Khan,,duo is a too nice apps and it helped my a lot,5,0,3/11/2023 6:35,,,5.126.2,en,us
18548,Google Play,475a2508-a165-43f6-bb8c-3f8d0afca7f4,Prabhjot Singh,,"I always want to learn the Japanese language and didn't find a single good app, after searching through tons of course which is charging tons of money I found this amazing app. It's been almost a week since I started learning from Duolingo and I really loved the app.",5,0,3/11/2023 6:34,,,5.127.4,en,us
18549,Google Play,ec02a136-7162-4e17-95ce-20d6bd82d24f,Hudan Zeeno,,This game is hard and learn. Just my school is doing well is so hard and impossible,1,0,3/11/2023 6:34,,,,en,us
18550,Google Play,f0aa763c-e602-4449-b10c-6d13d6166e64,sleiman hamaoui,,the best app ever,5,0,3/11/2023 6:33,,,5.127.4,en,us
18551,Google Play,a5730224-7d81-457e-b9ad-fb8db8e1a197,V Gaikwad,,Bad... New update is worst.. bring old interface back.... Hate you developers,1,0,3/11/2023 6:33,,,,en,us
18552,Google Play,a1e295fa-1f5b-4764-b714-250a8a656e4e,LemonadeLinda752,,This has helped me learn fast and has great exercises. Most definitely reccomend for little kids that are 5 or younger,5,0,3/11/2023 6:32,,,5.125.4,en,us
18553,Google Play,2f68f8d5-4328-4b3a-9a67-57c306fd854d,Ravidas,,Dua Langa majedar language sikhne ka bahut badhiya play se,5,0,3/11/2023 6:32,,,5.126.2,en,us
18554,Google Play,96608f1f-7695-4595-a60b-b2a1990c9535,Pinky,,Awesome app ! I loved this app and it's just like a game . Lovin ' it 🤩🤩😝,5,0,3/11/2023 6:29,,,,en,us
18555,Google Play,8311b1d8-18b0-41bb-8bfd-571b84f9e444,زینب سادات فاطمی,,I downloaded this app because of Heeseung,5,0,3/11/2023 6:29,,,5.127.4,en,us
18556,Google Play,6214f5df-e653-46e5-bd0e-367aeef813b2,Waq Fad,,I don't need to go to school,5,0,3/11/2023 6:29,,,5.127.4,en,us
18557,Google Play,7d274cb4-178a-492b-9e05-568847f36f66,Caroline Cousins,,a first class app. really excellent.,5,0,3/11/2023 6:27,,,5.126.2,en,us
18558,Google Play,ed430e83-01f7-44ac-b3c3-51ed38973e60,yilfashewa betemairiam,,The great and useful app,5,0,3/11/2023 6:25,,,5.121.4,en,us
18559,Google Play,96c1307f-f09a-4ecf-957f-7d778e6387ad,temperary account,,very good and fun,5,0,3/11/2023 6:24,,,5.127.4,en,us
18560,Google Play,ca6b370a-e1a4-4f2e-aaee-107478b09238,M_K GAMING,,best app for learning any language,5,0,3/11/2023 6:23,,,5.126.2,en,us
18561,Google Play,a680ce38-89c4-423d-a0b8-27129cac61bc,Lipsa,,very helpful,4,0,3/11/2023 6:22,,,5.127.4,en,us
18562,Google Play,57cb3639-38cb-49e4-901f-ce73f130a2ae,Ankita Koli,,is Good for kids,4,0,3/11/2023 6:22,,,5.126.2,en,us
18563,Google Play,2e3c27d1-c3f7-4b54-aa15-d29e8be3b3e7,Tula Ram Rai,,nice way to learn language.,5,0,3/11/2023 6:20,,,5.126.2,en,us
18564,Google Play,b2bde93f-de99-49d2-882c-ff70a63c2929,Ajay Raj,,super,5,0,3/11/2023 6:19,,,5.127.4,en,us
18565,Google Play,99e774f5-3cd6-4314-86d0-e5e71bc0c470,Ruslan Kenzhegaliyev,,Fantastico,5,0,3/11/2023 6:19,,,5.126.2,en,us
18566,Google Play,6d65a49d-94d3-44d4-8884-7955d57e9e5c,Rushikesh Pawar,,amazing👍😍🤩,5,0,3/11/2023 6:19,,,5.126.2,en,us
18567,Google Play,36e7895b-b4b5-496f-ad4a-c6ed1f80abe3,Blandine Bwiza,,Best application to learn a language,5,0,3/11/2023 6:18,,,5.127.4,en,us
18568,Google Play,4bd33e9e-4007-4019-bc12-e12046c5159d,Sharmila Muniya,,nice app,5,0,3/11/2023 6:17,,,5.127.4,en,us
18569,Google Play,3b1347b2-b1c5-4235-9558-4d397b9e90f2,slime time,,it does teach you some things but if you're going to learn anything it takes a long long time and you just don't learn that much I did Spanish Duolingo for a couple months and by the end of it I couldn't say a single sentence,2,0,3/11/2023 6:16,,,5.126.2,en,us
18570,Google Play,03a65aa4-51e4-4569-8ef9-1f37925ea187,Ayden Degiampietro,,Sincerely I already had it installed but I did not like it now ot os the best,5,0,3/11/2023 6:16,,,5.127.4,en,us
18571,Google Play,4c152419-0eff-4ebc-add5-6025c1ec0d2a,Chandrakant Patil,,I deleted it but still it says to play 😡😡😡😡😡😡,1,0,3/11/2023 6:16,,,,en,us
18572,Google Play,977c4719-0ef6-4261-8136-1c4aedcba2f9,Jyothi Harshitha,,Kannada to English learning option is not in this app I want to Kannada to English,1,0,3/11/2023 6:16,,,5.126.2,en,us
18573,Google Play,8bc8447e-3726-413b-817a-0c9c0ea54096,Shirley Stott,,great !,5,0,3/11/2023 6:14,,,5.127.4,en,us
18574,Google Play,ec4435d3-596b-4826-8d71-cc2f771b9a52,aulia rizqi,,big appreciate to team duolingo Who provide this apps🤩,5,0,3/11/2023 6:13,,,5.127.4,en,us
18575,Google Play,5be80dba-d357-432a-b53f-c610f4da8287,Caroline DaVega Goodell,,"Hindi has been offered on Duolingo for years but they haven't expanded it. Spanish language learning tests your pronunciation, spelling, vocabulary, comprehension, listening, etc. Hindi course is extremely limited and all you do is tap words. So you can finish the whole language without it ever requiring you to say one word of Hindi. Despite this, I like the implicit learning model and the built-in features like league leaderboards, the quests, the encouragement from fellow followers are great.",3,2,3/11/2023 6:10,,,5.126.2,en,us
18576,Google Play,6cae37c5-8a20-4370-aee7-872c996b71a4,Yogita,,💪💪💪❤❤❤,5,0,3/11/2023 6:10,,,5.121.4,en,us
18577,Google Play,dd76a2db-445f-42f1-a412-13718425cba7,Vikrant Kumar,,good,5,0,3/11/2023 6:10,,,5.127.4,en,us
18578,Google Play,9a723032-c383-4e37-b24e-8e6002070b72,Hillary Ovienadu,,it's ready fun and understanding thanks for the app,5,0,3/11/2023 6:10,,,5.126.2,en,us
18579,Google Play,b0442e43-f960-4923-847c-c0452c3b6549,Pradeep Pal,,"Duolingo best app for learning but also I have request please add India's all languages like Tamil,telugu,malayalam etc Please Listen 😇😊",4,0,3/11/2023 6:09,,,5.65.12,en,us
18580,Google Play,0f1660ff-e44f-4121-bebd-aea574771091,Varun Sunil,,Duolingo is a good app but there is a learning small words,5,0,3/11/2023 6:09,,,5.127.4,en,us
18581,Google Play,a152fe12-8181-48e9-a7f3-94f5e94c13c4,Education Hub,,very good 👍 duolingo,5,0,3/11/2023 6:07,,,5.127.4,en,us
18582,Google Play,54abe898-48e2-46ca-a72f-6ed2264e059f,Sunnatul Esa,,good,5,0,3/11/2023 6:04,,,5.127.4,en,us
18583,Google Play,eb0f3feb-8711-4960-b8d1-0251bd8dee1c,Souvik Patra,,One of most exquisite app for learning any language,5,0,3/11/2023 6:04,,,5.121.4,en,us
18584,Google Play,28bb9f71-10a8-48d2-9a48-d202bf87d0f3,Bharat Paraye,,charges kyu lga diye Dil lene k liye pahle to nhi tha aisa,5,0,3/11/2023 6:03,,,5.127.4,en,us
18585,Google Play,50ffe855-4266-4824-9f4d-3aeac43fd81d,Ruby Edward,,this app is really helping in 3 lessons I learnt so much,4,0,3/11/2023 6:03,,,5.127.4,en,us
18586,Google Play,64e91f50-0a48-451c-b00e-2d46d6174edc,বড় জাল্লা,,অনেক সন্দর।,5,0,3/11/2023 6:03,,,5.127.4,en,us
18587,Google Play,0052d44d-26f1-4ce4-b68b-663f12973a1f,Shawn S.,,Many languages to learn,5,0,3/11/2023 6:02,,,5.127.4,en,us
18588,Google Play,3674dd85-8505-4599-a793-a2b30b4795c3,Duaa A,,"Hello duolingo, I really enjoyed the app but if you add weekends I would be very happy because school weekends 😊",4,0,3/11/2023 6:01,,,5.127.4,en,us
18589,Google Play,2e3be246-87d0-4a44-95ce-03fb5295b4ab,Musa Middya,,this app is very useful. I love this app very much.,5,0,3/11/2023 6:00,,,5.121.4,en,us
18590,Google Play,f0256b37-2afa-4a6f-b6ed-56065cfd9527,enebeli christian,,Excellent!,4,0,3/11/2023 6:00,,,5.127.4,en,us
18591,Google Play,e9eb421e-8245-4556-89f3-d2107af38373,Roland Hoy,,"I love this app so much, it's helping me earn splanish!",5,0,3/11/2023 5:59,,,5.127.4,en,us
18592,Google Play,c5d7840d-2d45-4f87-863d-57c759612b0d,Deepak sathyan,,stupid ads,1,0,3/11/2023 5:58,,,5.127.4,en,us
18593,Google Play,abdb0174-61dc-45ba-9ca7-0f211d93f59c,Alishba Raheel,,This app is online to learn a lot of languages and if you want to go outside you should learn these languages,5,0,3/11/2023 5:57,,,5.127.4,en,us
18594,Google Play,81aa76c5-1d84-46b2-a082-21491cf9cbc2,Ραφαηλία Χατζή,,"It's a really good and helpful app, I 100% recommend it!",5,0,3/11/2023 5:56,,,5.127.4,en,us
18595,Google Play,422b1174-b091-4373-92ad-488539e9e41d,Cindi Lou “PrincessBob” Kunkle,,"It's good at prodding you into a routine, which is helpful.",5,0,3/11/2023 5:56,,,5.127.4,en,us
18596,Google Play,243530bd-4ea2-4406-8f96-fa8bde86eeca,Sona Haldkar,,Good practice,5,0,3/11/2023 5:56,,,5.126.2,en,us
18597,Google Play,0c00f33f-9911-4736-b7f3-898dade45443,Pinak Biswas,,helpful,5,0,3/11/2023 5:55,,,5.126.2,en,us
18598,Google Play,c03e0cde-a17e-4fca-b3eb-93a9125758f0,Lucky Singh,,nice app,4,0,3/11/2023 5:53,,,5.127.4,en,us
18599,Google Play,ab0f8ee0-6d16-473d-a372-78dfa08d1d22,Peggy Mvoi,,I love duolingo because you can learn a language like you learning ABC download it and you will have so much fun playing,5,0,3/11/2023 5:53,,,5.127.4,en,us
18600,Google Play,c95bd121-d0ee-4458-89bc-1b5b970ad3c1,Jerry Monsengo,,a few phrases however not the entire vocabulary still fun tho,4,0,3/11/2023 5:53,,,5.127.4,en,us
18601,Google Play,ee957130-df3f-4622-92ff-d78527a69e32,Graziella Camilleri,,excellent,5,0,3/11/2023 5:52,,,5.127.4,en,us
18602,Google Play,3b978e5e-5c10-4816-a454-fa5321881a0a,Yumiko Beronibla,,helps me learn Chinese,5,0,3/11/2023 5:52,,,5.121.4,en,us
18603,Google Play,aa940137-9425-4c90-8ca4-430784f8fc3f,Nikesh Yadav,,best,5,0,3/11/2023 5:48,,,5.127.4,en,us
18604,Google Play,4da53a0c-a3bf-4637-b453-21f89ab57d9b,Kaleb Piper,,Dudes. This new change you've forced is aweful. Please bring back the old lesson style.,1,0,3/11/2023 5:48,,,5.127.4,en,us
18605,Google Play,01d72733-7467-4c7c-96c8-07e4cf5cd456,SJ,,"I'm actually learning something , this is a very educational app!!! PLEASE HELP, MY FAMILY IS MISSING AND U CAN'T FIND THEM- 5 stars 🌟 🌟 🤩",5,0,3/11/2023 5:48,,,5.127.4,en,us
18606,Google Play,6478c218-d180-414d-89de-4da67d73060b,T MANJULA,,good,3,0,3/11/2023 5:47,,,5.127.4,en,us
18607,Google Play,397d147c-0c98-485a-a5e0-ee7fb17ccc76,Asmani Khatun,,excellent,5,0,3/11/2023 5:47,,,5.127.4,en,us
18608,Google Play,16cb1f5c-8255-4fea-9bd2-d29b36c8467e,Bahar Uddin,,this is very nice app,5,0,3/11/2023 5:47,,,5.121.4,en,us
18609,Google Play,8cfc2393-14fb-4b50-ac98-677aedba94e7,Amit gupta,,very good,5,0,3/11/2023 5:44,,,5.127.4,en,us
18610,Google Play,a6e405a8-8b8a-48b6-84ac-13737ba9dae6,Michael Shammacher,,"Instead of wasting your time in tiktok or what have you, try Duo. It's a really good place to start learning new language(s)... Love it...",4,0,3/11/2023 5:42,,,5.127.4,en,us
18611,Google Play,6296f059-4282-4eb2-9371-af905e04ab55,Random,,"I've been using this app for 450 days straight learning French. And I have to say this app is worth it, at first it seems like you aren't learning much but with some patience you will start learning some advanced stuff and you can start forming entire sentences without even thinking. But unfortunately the latest update downgraded me by a mile for some reason??? After 450 days they sent me back to learning the basics but that's alright considering I can take a progress test.",5,5,3/11/2023 5:41,,,5.68.4,en,us
18612,Google Play,7170b5ce-adb8-4244-8a66-5a0fc6dce5ff,Dream_eod,,Cool,5,0,3/11/2023 5:41,,,5.127.4,en,us
18613,Google Play,be58ca3f-e1c9-4146-82d7-e17712ebe56d,Debra Sneddon,,Great app very easy to use.,5,0,3/11/2023 5:40,,,5.127.4,en,us
18614,Google Play,90a9d0b6-e9cf-4cb8-b50f-95c685723001,Darren,,Still cannot add friends! Cancelled subscription as I still can't add a friend after a year!,1,0,3/11/2023 5:38,,,5.127.4,en,us
18615,Google Play,3d2cb87e-8037-4828-afad-3278f89d8687,Josh Ringle,,fun language time,5,0,3/11/2023 5:34,,,5.127.4,en,us
18616,Google Play,fa7310d2-b2bf-4fc7-af6f-dd227b311952,Dinesh Banjara,,very good👍👍,5,0,3/11/2023 5:33,,,5.127.4,en,us
18617,Google Play,f96ae9b7-2d3e-4014-9653-5f7509e37f17,وصال محمد,,this app is my favourite,5,0,3/11/2023 5:32,,,,en,us
18618,Google Play,4d77a2d0-ea35-4aa2-bd38-d0cbffcea0dc,Jyoti Mishra,,very good duolingo app,3,0,3/11/2023 5:32,,,5.126.2,en,us
18619,Google Play,40f23d21-8978-42af-bbb4-399416bc5179,Aasim,,Mast Hai Re Bhai❤️‍🔥,5,0,3/11/2023 5:32,,,5.127.4,en,us
18620,Google Play,816d2c0d-73af-4146-bf45-0094f1da48c8,Ehtiram Etibarovich,,♥️♥️♥️♥️♥️♥️♥️,5,0,3/11/2023 5:28,,,,en,us
18621,Google Play,c8d8a51a-ce0b-4c77-a516-e5700482d0b0,Ramit Bhandari,,add nepali language,1,0,3/11/2023 5:28,,,,en,us
18622,Google Play,b09fcdb4-e465-4928-b652-e1cce3fd3d3d,Eva Machelle Schultz,,I love love love this. I'm extremely critical and I expect to be challenged and yet I expect the app to be easy enough to learn as well as motivating so that I'm willing to do it everyday. this is the best I've seen I don't even think I paid for it,5,0,3/11/2023 5:26,,,5.126.2,en,us
18623,Google Play,4c8855dd-2ec6-41a6-a7ab-c2d3dca31d85,Masanam Master,,this app is good and nice i like 💖this and very usefull 👌🏻,5,0,3/11/2023 5:24,,,5.121.4,en,us
18624,Google Play,d3fca50c-5607-444c-9922-c2ecddf52e31,john saephan,,Great app to learn a different language.,5,0,3/11/2023 5:24,,,5.127.4,en,us
18625,Google Play,5a166aa9-ce8c-4ab8-a195-1f64fe5cd7c0,Preston Rowley,,it is fun,5,0,3/11/2023 5:18,,,5.127.4,en,us
18626,Google Play,5740b7e5-849c-44a9-98bf-ec5f54019f46,Arijs,,Try Duolingo for at least a month. And you will see you will be proud of yourself that you've learned a new skill.,5,0,3/11/2023 5:17,,,5.127.4,en,us
18627,Google Play,b4cbcb60-17b1-4890-ad8e-6ad45c557fcd,ROBIUL KAMEL,,excellent,5,0,3/11/2023 5:13,,,5.126.2,en,us
18628,Google Play,e3b451da-bc3d-405d-81d0-d204e115a300,Menezes Bandeira,,"Estou a usar há dois dias, está a ser muito bom, mas por agora vou dar apenas duas estrelas.",2,0,3/11/2023 5:13,,,5.127.4,en,us
18629,Google Play,737b7242-0d9d-4170-9abc-75a442cd6187,Junior Shield (Shahin Alom),,this is very good platform to learn any language,4,0,3/11/2023 5:12,,,5.127.4,en,us
18630,Google Play,cc5004ba-2c08-4409-89bd-c461c0b3e04b,Ritik Raushan,,mast,5,0,3/11/2023 5:10,,,5.127.4,en,us
18631,Google Play,94d0eabb-3c17-430b-8f1e-5018755d8fbe,Richard Enweazu,,a very good app for language and easy to understand,5,0,3/11/2023 5:10,,,5.121.4,en,us
18632,Google Play,db5d13cd-03d9-4ae9-baa0-cc85c5102264,Roveron Gaming,,it's great for learning new languages especially for beginners,5,0,3/11/2023 5:09,,,5.127.4,en,us
18633,Google Play,e305d1da-1f33-48eb-94cf-5ef8d65cd265,Akeem Watson,,The best interactive language educator in the planet!!!,5,0,3/11/2023 5:08,,,5.126.2,en,us
18634,Google Play,a5fa4573-7aa3-454a-92a1-8859cb53e9ca,Nishank Khillare,,हर बार एक ही सवाल आता है,1,0,3/11/2023 5:07,,,5.127.4,en,us
18635,Google Play,38c93219-5db8-4671-8d7f-cc29fbe0f2a0,Avinash,,This is a best platform to learn english.,5,0,3/11/2023 5:06,,,5.127.4,en,us
18636,Google Play,8f0e68a2-3ffe-47f7-87c4-d524b492c4c4,MM Momita,,nice app so beautiful,5,0,3/11/2023 5:05,,,,en,us
18637,Google Play,046c24df-cf2a-4f3a-828c-87ba123fa785,Sanjoka Thulung,,It is a great app to learn languages,4,0,3/11/2023 5:05,,,5.127.4,en,us
18638,Google Play,3da92a78-7414-4e2c-be0c-5ee6d5aa50f0,Logan Baez,,"It doesn't let me sign in, I make a Duolingo Account but when I exit and open the app it signs me out",1,0,3/11/2023 5:05,,,5.127.4,en,us
18639,Google Play,4db3e5a3-e091-45d3-bab3-0d2064833bbe,marcel Du plessis,,it really helps me with other languages,5,0,3/11/2023 5:00,,,5.127.4,en,us
18640,Google Play,354aa468-81dc-4df3-b838-0cbe028ecd43,Sally Eldridge,,Doesn't seem to be able to increase the level to intermediate or above,3,0,3/11/2023 4:59,,,5.127.4,en,us
18641,Google Play,fb517fad-6248-4a2b-b5a5-14cddb732023,Rahat Khan,,Nice,5,0,3/11/2023 4:59,,,5.127.4,en,us
18642,Google Play,71afc896-b388-4b41-b6f1-ff914d17f0ac,Rayqal Habib,,The new last of doulingo good in years has been a start while in doulingo😍😍😍😍😍,5,0,3/11/2023 4:58,,,,en,us
18643,Google Play,cffafef6-e8d5-40fa-b5d6-0531c6c391ce,Tsitsi Caroline Mtema,,great app,5,0,3/11/2023 4:57,,,5.114.4,en,us
18644,Google Play,0c44a0b6-a119-4bbb-ba34-b99c9dae044b,Sanchita Banerjee,,Good for beginners....but it will be batter if there have a speaking practice option with colearner,3,0,3/11/2023 4:57,,,,en,us
18645,Google Play,7e429ea8-4caa-45d6-bb58-5890ee738f82,Morium Akter,,fun,5,0,3/11/2023 4:56,,,5.127.4,en,us
18646,Google Play,772173eb-276c-462a-bd14-5b437914c52b,Ravi kumar Thakur,,this is very nice app,5,0,3/11/2023 4:53,,,5.127.4,en,us
18647,Google Play,4537a797-9daf-43e4-98cb-b488c5cd5492,Jennifer Stensrud,,I love Duolingo! It's so fun and I've learned a ton!,5,0,3/11/2023 4:52,,,5.127.4,en,us
18648,Google Play,91878503-c15b-4e19-90e0-a42e8511e2f8,krishna prasad pokhrel,,Very useful app,4,0,3/11/2023 4:51,,,5.101.7,en,us
18649,Google Play,83d35e46-eea6-4424-a154-2ec736b5a135,MANSUR,,really amazing application,5,0,3/11/2023 4:51,,,5.127.4,en,us
18650,Google Play,62f2da2d-f2ee-41e7-94d9-dbebdc842a47,Ahsan Nawaz,,Please add Urdu,3,0,3/11/2023 4:50,,,5.121.4,en,us
18651,Google Play,f0c90aa0-75ef-4733-9e93-d563770fe5b5,Brian Farris,,"I find Duolingo easy to use and the beneficial. The ads aren't too frequent, and the teaching method is effective. it uses repetition and brings back the things that you made mistakes on. I don't find this app moving forward quickly enough or with enough options to review questions I have. but it really has increased my confidence in the ability to understand and speak in my coming trip to Spain.",4,302,3/11/2023 4:50,,,5.127.4,en,us
18652,Google Play,56c9bff8-6b1c-46b6-9e81-228fcd9ece00,constante cabading (JR Khonz),,good apps,4,0,3/11/2023 4:48,,,5.126.2,en,us
18653,Google Play,c0aaf26c-0a28-4ab8-8436-cff42b8cf728,Rewathi R,,An outstanding app that can be recommended to everyone. Duolingo teaches endangered languages too... I'm glad that I am learning my favourite languages through this app and it's unrestricted...,5,0,3/11/2023 4:47,,,5.127.4,en,us
18654,Google Play,0decfb75-a1b9-4ffc-95e9-58c4de9b0b04,Arshiya Qureshi,,it very nice teacher,5,0,3/11/2023 4:47,,,5.127.4,en,us
18655,Google Play,3efd7322-275b-45ae-8a12-07ee16d6d892,S.R.__patel Patel,,happy Diwali,5,0,3/11/2023 4:45,,,5.127.4,en,us
18656,Google Play,3cc88254-8f3e-452f-a719-f176677804ed,Priyanshu Pathak,,Nice,5,0,3/11/2023 4:45,,,5.127.4,en,us
18657,Google Play,2ffa4a2e-f90c-443d-88bc-b3916417d359,முருகன் ராமகிருஷ்ணன்,,very good learning app,5,0,3/11/2023 4:44,,,5.127.4,en,us
18658,Google Play,326520d2-3796-48ad-a513-871c963bc1aa,Ida Maliq,,duoling it's the best learing app tbh it helped me so so so much on my lessons!!! thank you duolingo🌸,5,0,3/11/2023 4:44,,,5.126.2,en,us
18659,Google Play,cb2d4d04-80f7-4de3-8201-d2de482de458,Lalitha,,very good thank you so much,5,0,3/11/2023 4:41,,,5.127.4,en,us
18660,Google Play,893f4808-2f04-4dda-86a2-439ae80f1e20,Jagdeep Singh,,it is perfect app for learning English ✨👍🏻,5,0,3/11/2023 4:40,,,5.127.4,en,us
18661,Google Play,db97c7a1-03d8-4b17-8f1a-186758e7f345,Tanjela Khan,,that is very good service,5,0,3/11/2023 4:40,,,5.122.3,en,us
18662,Google Play,7c3c079a-0010-44cd-afb5-cb58c3e9db3a,Subrata Das,,The app is good for English and other languages learning.Every body can use this app.,5,0,3/11/2023 4:39,,,5.127.4,en,us
18663,Google Play,cf766ff4-d0a6-4ccf-80d5-621add3c6424,Smritikana Baidya,,it's just amazing,5,0,3/11/2023 4:39,,,5.127.4,en,us
18664,Google Play,14cbaceb-7b56-4937-a297-9968e51e59bd,Sesilia Diasamidze,,I love it idk what to say more :3,5,0,3/11/2023 4:39,,,5.127.4,en,us
18665,Google Play,adec04b7-83fd-4fad-afe7-3e439a24ae86,Tanjila Chaity,,this is an awesome app.i really loved it.,5,0,3/11/2023 4:38,,,5.127.4,en,us
18666,Google Play,0b48682e-ff88-42d6-82a7-ae381952705e,Pooja Shivhare,,Really easy to learn any language and is just like a game,5,0,3/11/2023 4:38,,,5.127.4,en,us
18667,Google Play,8ead4d86-5385-494b-9aa5-12d8d97666c5,Vidya Madineni,,Good,5,0,3/11/2023 4:37,,,5.127.4,en,us
18668,Google Play,4db1dddb-6eaf-4df8-a375-6d78bd6ddd5a,Rafael Guerra,,Very helpful and clear explicit,5,0,3/11/2023 4:37,,,4.68.5,en,us
18669,Google Play,a5042667-9145-4875-9c54-356bd80b2451,Dragon Manish Technical Babu,,I never seen like this app to learn English free of cost love you Duolingo❤️❤️❤️❤️,5,0,3/11/2023 4:36,,,5.126.2,en,us
18670,Google Play,606ade29-9885-4b05-a182-d60e0243cf34,Renu Devi,,nice Aap 😍🤗,5,0,3/11/2023 4:35,,,5.121.4,en,us
18671,Google Play,3ceb83a4-ea3a-4309-9818-62c77fdf9966,Jonathan Derieg,,One of the things l love about Duolingo is that so many professional people honor it and they respect me for learning on it.,5,0,3/11/2023 4:34,,,5.65.12,en,us
18672,Google Play,169c131c-ee2c-47b8-8de8-154a7c0313b6,Santoshs Sharma,,this is very good platform for learning English and my experience is very good so guys this is a right platform for learning English and all of you try it. i say my experience amazing and I feel so great 👍👍👍,5,0,3/11/2023 4:34,,,5.125.4,en,us
18673,Google Play,4bdc80c4-614f-43d2-b7b9-6f6fc1987b7e,Editz.dog12,,friggin awesome app,5,0,3/11/2023 4:34,,,5.127.4,en,us
18674,Google Play,0b3fc3e7-9b21-4b0d-957d-7de79aaa5ea6,Exploit Tutorial,,it's just Right,5,0,3/11/2023 4:34,,,5.127.4,en,us
18675,Google Play,29dbcff3-5bb5-4277-9b1b-8484adffb634,Kaia Mikaele Dela Torre,,てゃんようのいのえんぃ,3,0,3/11/2023 4:34,,,5.127.4,en,us
18676,Google Play,70d70a4b-6649-4edf-82c0-2453699b4b2f,Vijayakumar Muthu,,"Very good app, no bugs, no anything. it's really good. I would recommend that this is the app that you want for learning languages.",5,0,3/11/2023 4:34,,,5.126.2,en,us
18677,Google Play,ec98dbdb-4314-4e0b-b955-cf9161894050,Shanna Lawrie,,I hate this new version and want the old duolingo back! I am not learning and struggling to get and points and to keep my obsidian level.,1,0,3/11/2023 4:33,,,5.102.3,en,us
18678,Google Play,26d25136-6d5b-42c8-a1f6-9d6eaa4bee5a,Muhammad Restu,,please add chat feature with friends,5,0,3/11/2023 4:33,,,5.117.4,en,us
18679,Google Play,35a1cd59-6065-4630-981d-eac66ba4f197,Adriaan Jvr,,really good app. I learnt German in a few days and it was really fun,5,0,3/11/2023 4:31,,,5.127.4,en,us
18680,Google Play,1582df07-328f-4c01-8380-80fd58f8f333,lithin prakash,,Actually I wanted to learn English but native language is not showing while configuring. I want use my interface as English. There is no option to use English - English,1,0,3/11/2023 4:24,,,5.127.4,en,us
18681,Google Play,ef465768-3dcf-4af7-a10d-9b018e40b6ad,Sherry Elmer,,"Duolingo is very good for developing the habit of practicing a foreign language. However, there is very little instruction.",4,0,3/11/2023 4:23,,,5.127.4,en,us
18682,Google Play,8fbfb64e-3372-40d5-adff-cfeb6b9f63d5,Muaaz Asif,,It helps to increase my knowledge in languages,5,0,3/11/2023 4:23,,,5.121.4,en,us
18683,Google Play,c98c4cc8-1988-4943-97c5-836233d1d32e,Mohammed 786,,ultimate app💯,5,0,3/11/2023 4:19,,,5.127.4,en,us
18684,Google Play,3a794c40-58d7-47aa-9ab3-d0b7121d829c,Dika Ramdhani,,this app very good for learning engglish,5,0,3/11/2023 4:16,,,5.127.4,en,us
